494679.23	5420750.00	326.13	
494679.24	5420747.70	325.24	
494679.27	5420745.40	324.26	
494679.28	5420743.20	323.42	
494679.30	5420740.70	322.34	
494679.33	5420738.50	321.31	
494679.36	5420736.30	320.24	
494679.37	5420733.80	319.33	
494679.38	5420731.50	318.54	
494679.33	5420728.70	318.95	
494679.28	5420726.00	319.36	
494679.23	5420723.20	319.81	
494679.16	5420720.40	320.47	
494679.19	5420718.00	319.43	
494679.21	5420715.70	318.45	
494679.24	5420713.30	317.27	
494679.26	5420711.00	316.28	
494679.25	5420708.40	315.78	
494679.28	5420703.60	314.10	
494679.27	5420701.00	313.63	
494679.25	5420698.40	313.53	
494679.21	5420695.80	313.58	
494679.18	5420693.00	313.63	
494679.11	5420690.20	314.45	
494679.09	5420687.60	314.23	
494679.09	5420685.10	313.53	
494679.11	5420682.50	312.57	
494679.13	5420680.10	311.59	
494679.14	5420677.60	310.83	
494679.16	5420675.20	309.80	
494679.17	5420672.50	308.86	
494679.19	5420670.20	307.98	
494679.20	5420667.70	307.16	
494679.21	5420665.10	306.29	
494679.22	5420662.60	305.47	
494679.23	5420660.10	304.76	
494679.24	5420657.50	303.92	
494679.25	5420655.00	303.09	
494679.24	5420652.40	302.56	
494679.24	5420649.80	301.89	
494679.25	5420647.10	301.23	
494679.24	5420641.90	300.11	
494679.24	5420639.40	299.51	
494679.22	5420636.50	299.15	
494679.20	5420634.00	299.11	
494679.18	5420631.30	298.79	
494679.15	5420628.60	298.71	
494679.15	5420626.10	298.15	
494679.15	5420623.50	297.50	
494679.17	5420620.80	296.48	
494679.21	5420618.30	294.96	
494679.26	5420615.80	293.51	
494679.32	5420613.30	291.61	
494679.16	5420610.30	294.11	
494679.25	5420607.90	291.66	
494679.07	5420591.70	291.58	
494679.04	5420588.90	291.62	
494678.98	5420583.60	291.58	
494678.94	5420580.80	291.70	
494678.94	5420564.80	287.73	
494678.99	5420562.10	286.13	
494679.05	5420559.50	284.30	
494679.08	5420556.60	282.87	
494679.11	5420551.20	281.02	
494679.23	5420548.50	277.63	
494679.29	5420545.80	275.79	
494679.35	5420543.00	273.76	
494679.42	5420540.20	271.62	
494679.50	5420537.40	269.36	
494679.59	5420534.70	266.75	
494679.56	5420531.80	266.68	
494679.52	5420529.00	266.84	
494679.60	5420526.10	264.32	
494679.60	5420520.50	263.06	
494679.56	5420517.70	263.11	
494679.53	5420515.00	263.25	
494679.49	5420512.10	263.27	
494679.46	5420509.30	263.20	
494679.43	5420506.30	263.23	
494679.39	5420503.60	263.33	
494679.36	5420500.80	263.26	
494679.29	5420498.00	264.09	
494679.16	5420495.20	266.05	
494679.17	5420492.50	265.24	
494679.22	5420489.50	263.56	
494679.16	5420483.80	263.44	
494679.12	5420480.90	263.49	
494679.09	5420478.20	263.50	
494679.06	5420475.30	263.46	
494679.02	5420472.50	263.49	
494678.98	5420469.80	263.64	
494679.19	5420457.30	256.20	
494679.12	5420451.70	256.24	
494679.05	5420445.90	256.20	
494678.98	5420440.20	256.31	
494678.93	5420345.90	254.22	
494678.98	5420348.80	254.11	
494679.04	5420351.70	254.00	
494679.02	5420358.20	256.78	
