513648.32	5402975.20	293.05	
513648.38	5402976.70	293.02	
513648.43	5402978.20	293.10	
513648.49	5402979.80	293.10	
513648.55	5402981.40	293.09	
513648.61	5402983.00	293.17	
513648.66	5402984.60	293.21	
513648.72	5402986.20	293.32	
513648.77	5402987.70	293.44	
513648.83	5402989.20	293.39	
513648.88	5402990.60	293.47	
513648.93	5402991.80	293.36	
513648.97	5402992.70	293.26	
513649.00	5402993.60	293.27	
513649.03	5402994.20	293.24	
513649.06	5402994.80	293.24	
513649.07	5402995.00	293.26	
513649.09	5402995.30	293.25	
513649.10	5402995.40	293.22	
513649.12	5402995.70	293.20	
513649.13	5402995.90	293.19	
513649.14	5402996.00	293.28	
513649.15	5402996.10	293.17	
513649.17	5402996.30	293.17	
513649.18	5402996.40	293.26	
513649.19	5402996.50	293.16	
513649.20	5402996.60	293.26	
513649.21	5402996.80	293.23	
513649.23	5402996.90	293.24	
513649.24	5402996.90	293.17	
513649.26	5402997.00	293.20	
513649.27	5402997.00	293.23	
513649.28	5402997.00	293.20	
513649.29	5402996.90	293.22	
513649.28	5402996.60	293.23	
513649.28	5402996.10	293.18	
513649.25	5402995.30	293.29	
513649.23	5402994.30	293.23	
513649.16	5402992.00	293.47	
513649.13	5402990.60	293.38	
513649.09	5402989.20	293.41	
513649.05	5402987.70	293.50	
513649.02	5402986.30	293.29	
513648.94	5402983.30	293.21	
513648.90	5402982.00	293.22	
513648.87	5402980.60	293.16	
513648.83	5402979.10	293.09	
513648.79	5402977.70	293.14	
513648.75	5402976.20	293.12	
513648.72	5402974.70	293.08	
513648.67	5402973.20	293.11	
513648.55	5402968.70	293.11	
513648.46	5402965.60	293.18	
513648.38	5402962.50	293.26	
513648.33	5402961.00	293.36	
513648.25	5402958.00	293.30	
513648.39	5402921.80	293.66	
513648.50	5402924.90	293.74	
513648.62	5402928.00	293.73	
513648.68	5402929.50	293.62	
513648.74	5402931.10	293.60	
513648.79	5402932.70	293.66	
513648.85	5402934.20	293.70	
513648.91	5402935.80	293.77	
513648.96	5402937.30	293.82	
513649.03	5402939.00	293.71	
513649.08	5402940.50	293.68	
513649.15	5402942.00	293.47	
513649.26	5402945.20	293.54	
513649.33	5402946.80	293.36	
513649.38	5402948.30	293.47	
513649.44	5402949.80	293.42	
513649.50	5402951.40	293.32	
513649.56	5402953.00	293.37	
513649.62	5402954.60	293.27	
513649.68	5402956.20	293.28	
513649.73	5402957.70	293.31	
513649.79	5402959.20	293.30	
513649.85	5402960.80	293.34	
513649.91	5402962.40	293.29	
513649.97	5402964.00	293.27	
513650.03	5402965.60	293.24	
513650.09	5402967.20	293.30	
513650.15	5402968.70	293.17	
513650.20	5402970.30	293.28	
513650.27	5402971.90	293.15	
513650.33	5402973.50	293.08	
513650.39	5402975.00	293.03	
513650.45	5402976.60	293.02	
513650.50	5402978.20	293.11	
513650.56	5402979.80	293.05	
513650.62	5402981.30	293.11	
513650.68	5402983.00	293.13	
513650.74	5402984.50	293.14	
513650.79	5402986.10	293.24	
513650.85	5402987.60	293.20	
513650.91	5402989.10	293.22	
513650.96	5402990.50	293.30	
513651.01	5402991.80	293.27	
513651.04	5402992.70	293.53	
513651.07	5402993.50	293.48	
513651.10	5402994.10	293.42	
513651.12	5402994.50	293.48	
513651.14	5402995.00	293.46	
513651.16	5402995.20	293.46	
513651.17	5402995.30	293.45	
513651.19	5402995.50	293.38	
513651.19	5402995.60	293.45	
513651.21	5402995.80	293.44	
513651.23	5402996.10	293.41	
513651.24	5402996.20	293.44	
513651.25	5402996.30	293.43	
513651.26	5402996.40	293.38	
513651.27	5402996.50	293.44	
513651.28	5402996.70	293.45	
513651.29	5402996.70	293.41	
513651.30	5402996.80	293.46	
513651.31	5402996.80	293.37	
513651.33	5402996.90	293.44	
513651.34	5402996.90	293.33	
513651.34	5402996.90	293.43	
513651.36	5402996.70	293.34	
513651.35	5402996.40	293.43	
513651.34	5402995.90	293.44	
513651.33	5402995.20	293.46	
513651.27	5402993.00	293.44	
513651.21	5402990.50	293.24	
513651.17	5402989.00	293.20	
513651.13	5402987.60	293.27	
513651.10	5402986.10	293.11	
513651.06	5402984.80	293.10	
513651.02	5402983.20	293.17	
513650.98	5402981.80	293.05	
513650.94	5402980.40	293.14	
513650.90	5402979.00	293.09	
513650.86	5402977.50	293.07	
513650.83	5402976.10	293.06	
513650.79	5402974.60	293.02	
513650.74	5402973.00	293.19	
513650.69	5402971.50	293.29	
513650.66	5402970.00	293.25	
513650.62	5402968.50	293.23	
513650.58	5402967.10	293.22	
513650.49	5402964.00	293.31	
513650.44	5402962.40	293.31	
513650.36	5402959.30	293.35	
513650.32	5402957.80	293.34	
513650.27	5402956.20	293.28	
513650.19	5402953.10	293.37	
513650.14	5402951.50	293.43	
513650.10	5402950.00	293.42	
513650.05	5402948.40	293.58	
513650.01	5402947.00	293.55	
513649.97	5402945.40	293.55	
513649.88	5402942.20	293.62	
513649.84	5402940.70	293.66	
513649.79	5402939.10	293.81	
513649.74	5402937.60	293.90	
513649.70	5402936.00	293.85	
513649.66	5402934.50	293.81	
513649.62	5402932.80	293.65	
513649.58	5402931.40	293.64	
513649.54	5402929.80	293.65	
513649.49	5402928.20	293.72	
513649.44	5402926.60	293.84	
513649.36	5402923.50	293.82	
513649.05	5402912.70	294.05	
513649.01	5402911.10	293.99	
513648.97	5402909.50	293.95	
513648.93	5402908.00	293.75	
513648.89	5402906.40	293.58	
513648.86	5402904.80	293.38	
513648.82	5402903.20	293.34	
513648.96	5402901.70	287.27	
513648.90	5402900.20	287.94	
513648.83	5402898.60	288.75	
513648.76	5402897.00	289.53	
513648.64	5402894.00	290.64	
513648.61	5402892.40	290.31	
513648.60	5402890.80	289.34	
513648.57	5402889.20	288.70	
513648.54	5402887.60	288.27	
513648.55	5402885.90	286.49	
513648.50	5402884.40	286.65	
513648.44	5402882.80	287.15	
513648.38	5402881.30	287.95	
513648.31	5402879.70	288.65	
513648.27	5402878.20	288.69	
513648.96	5402877.90	288.78	
513649.02	5402879.50	288.71	
513649.09	5402880.90	288.08	
513649.18	5402882.50	287.19	
513649.26	5402884.10	286.40	
513649.31	5402887.30	288.57	
513649.37	5402888.90	288.62	
513649.42	5402890.50	288.89	
513649.46	5402892.00	289.55	
513649.48	5402893.60	290.69	
513649.62	5402896.80	290.15	
513649.70	5402898.30	289.37	
513649.79	5402899.90	288.41	
513649.88	5402901.40	287.38	
513649.81	5402904.50	293.39	
513649.86	5402906.10	293.68	
513649.90	5402907.70	294.04	
513649.97	5402909.20	293.76	
513650.03	5402910.80	293.88	
513650.43	5402921.60	293.83	
513650.49	5402923.20	293.84	
513650.55	5402924.80	293.97	
513650.61	5402926.40	293.92	
513650.67	5402927.90	293.87	
513650.73	5402929.40	293.76	
513650.78	5402931.00	293.77	
513650.84	5402932.50	293.81	
513650.89	5402934.10	294.00	
513651.01	5402937.30	294.06	
513651.07	5402938.80	293.96	
513651.13	5402940.30	293.90	
513651.26	5402943.50	293.68	
513651.32	5402945.10	293.63	
513651.38	5402946.70	293.59	
513651.43	5402948.10	293.60	
513651.49	5402949.70	293.56	
513651.61	5402952.90	293.50	
513651.67	5402954.50	293.46	
513651.74	5402956.10	293.37	
513651.79	5402957.60	293.43	
513651.85	5402959.10	293.28	
513651.97	5402962.30	293.35	
513652.03	5402963.90	293.34	
513652.15	5402967.10	293.35	
513652.21	5402968.60	293.29	
513652.32	5402971.70	293.34	
513652.39	5402973.30	293.25	
513652.45	5402974.90	293.19	
513652.50	5402976.50	293.30	
513652.57	5402978.10	293.17	
513652.63	5402979.60	293.05	
513652.69	5402981.20	293.06	
513652.75	5402982.80	293.04	
513652.80	5402984.40	293.13	
513652.87	5402986.00	293.11	
513652.92	5402987.50	293.09	
513652.98	5402989.10	293.21	
513653.03	5402990.40	293.16	
513653.07	5402991.60	293.24	
513653.11	5402992.70	293.27	
513653.15	5402993.50	293.23	
513653.18	5402994.10	293.31	
513653.22	5402994.90	293.28	
513653.23	5402995.10	293.33	
513653.25	5402995.30	293.33	
513653.25	5402995.40	293.36	
513653.27	5402995.60	293.32	
513653.28	5402995.70	293.32	
513653.29	5402995.80	293.31	
513653.31	5402996.10	293.24	
513653.32	5402996.20	293.33	
513653.33	5402996.30	293.27	
513653.35	5402996.50	293.35	
513653.36	5402996.60	293.31	
513653.37	5402996.70	293.37	
513653.38	5402996.70	293.33	
513653.39	5402996.80	293.31	
513653.40	5402996.80	293.35	
513653.41	5402996.80	293.31	
513653.42	5402996.80	293.30	
513653.42	5402996.80	293.35	
513653.43	5402996.40	293.29	
513653.41	5402995.80	293.36	
513653.40	5402995.00	293.23	
513653.35	5402993.00	293.24	
513653.31	5402991.70	293.22	
513653.28	5402990.40	293.26	
513653.24	5402988.90	293.21	
513653.20	5402987.50	293.17	
513653.16	5402986.00	293.18	
513653.12	5402984.60	293.13	
513653.08	5402983.10	293.13	
513653.05	5402981.80	293.07	
513653.01	5402980.30	293.00	
513652.96	5402978.90	293.21	
513652.92	5402977.40	293.30	
513652.88	5402975.90	293.23	
513652.84	5402974.40	293.25	
513652.80	5402972.90	293.21	
513652.76	5402971.40	293.29	
513652.72	5402969.90	293.28	
513652.68	5402968.40	293.20	
513652.63	5402966.90	293.37	
513652.59	5402965.30	293.36	
513652.55	5402963.90	293.36	
513652.46	5402960.80	293.36	
513652.42	5402959.20	293.39	
513652.37	5402957.60	293.50	
513652.33	5402956.10	293.39	
513652.29	5402954.50	293.42	
513652.24	5402953.00	293.51	
513652.19	5402951.40	293.50	
513652.15	5402949.90	293.59	
513652.11	5402948.30	293.58	
513652.07	5402946.80	293.59	
513652.02	5402945.20	293.68	
513651.97	5402943.70	293.74	
513651.92	5402942.10	293.91	
513651.88	5402940.50	293.94	
513651.71	5402934.30	293.86	
513651.62	5402931.20	293.78	
513651.58	5402929.60	293.81	
513651.54	5402928.10	293.85	
513651.49	5402926.50	293.96	
513651.44	5402924.90	294.05	
513651.40	5402923.40	293.96	
513651.36	5402921.90	294.03	
513651.10	5402912.50	294.00	
513651.01	5402909.40	294.06	
513650.97	5402907.80	293.95	
513650.93	5402906.30	293.87	
513650.89	5402904.70	293.80	
513650.86	5402903.10	293.32	
513650.99	5402901.50	287.77	
513650.92	5402900.00	288.62	
513650.82	5402898.50	290.25	
513650.77	5402896.90	290.70	
513650.67	5402893.70	290.85	
513650.67	5402892.10	289.50	
513650.65	5402890.60	288.88	
513650.57	5402887.50	288.61	
513650.55	5402885.80	287.82	
513650.54	5402884.20	286.42	
513650.48	5402882.60	286.95	
513650.35	5402879.60	288.65	
513650.31	5402878.00	288.53	
513651.06	5402879.40	288.69	
513651.14	5402880.80	287.74	
513651.22	5402882.40	287.11	
513651.30	5402883.90	286.33	
513651.31	5402885.60	288.03	
513651.36	5402887.20	288.51	
513651.41	5402888.70	288.70	
513651.48	5402890.40	288.55	
513651.52	5402892.00	289.21	
513651.54	5402893.60	290.47	
513651.58	5402895.20	291.05	
513651.63	5402896.60	291.25	
513651.71	5402898.20	290.38	
513651.81	5402899.80	289.19	
513651.90	5402901.20	288.27	
513651.80	5402902.80	293.29	
513651.85	5402904.40	293.58	
513651.90	5402906.00	293.95	
513652.01	5402909.10	294.12	
513652.12	5402912.20	294.31	
513652.60	5402924.70	294.14	
513652.66	5402926.20	294.03	
513652.72	5402927.80	293.94	
513652.78	5402929.30	293.96	
513652.90	5402932.40	293.93	
513652.96	5402934.00	293.87	
513653.02	5402935.60	293.84	
513653.08	5402937.20	293.82	
513653.25	5402941.80	293.98	
513653.31	5402943.30	293.83	
513653.37	5402944.90	293.80	
513653.43	5402946.50	293.73	
513653.50	5402948.10	293.63	
513653.55	5402949.60	293.65	
513653.61	5402951.20	293.61	
513653.67	5402952.80	293.57	
513653.73	5402954.30	293.57	
513653.85	5402957.50	293.56	
513653.92	5402959.10	293.47	
513653.98	5402960.70	293.37	
513654.03	5402962.20	293.47	
513654.10	5402963.80	293.36	
513654.16	5402965.30	293.35	
513654.28	5402968.50	293.32	
513654.33	5402970.00	293.34	
513654.39	5402971.60	293.40	
513654.46	5402973.20	293.25	
513654.52	5402974.80	293.31	
513654.58	5402976.40	293.31	
513654.63	5402977.90	293.23	
513654.69	5402979.50	293.27	
513654.76	5402981.20	293.28	
513654.81	5402982.70	293.30	
513654.88	5402984.30	293.21	
513654.94	5402985.90	293.07	
513655.05	5402988.90	293.17	
513655.11	5402990.30	293.12	
513655.15	5402991.50	293.24	
513655.19	5402992.50	293.18	
513655.25	5402993.90	293.28	
513655.28	5402994.40	293.23	
513655.29	5402994.70	293.31	
513655.32	5402995.10	293.25	
513655.34	5402995.30	293.29	
513655.35	5402995.50	293.25	
513655.36	5402995.60	293.27	
513655.38	5402995.80	293.29	
513655.39	5402995.90	293.26	
513655.40	5402996.00	293.31	
513655.41	5402996.10	293.26	
513655.42	5402996.20	293.26	
513655.43	5402996.30	293.28	
513655.46	5402996.60	293.21	
513655.46	5402996.60	293.28	
513655.48	5402996.70	293.24	
513655.48	5402996.70	293.36	
513655.50	5402996.70	293.25	
513655.50	5402996.70	293.30	
513655.51	5402996.50	293.25	
513655.51	5402996.10	293.23	
513655.49	5402995.60	293.27	
513655.48	5402995.00	293.25	
513655.46	5402994.00	293.23	
513655.43	5402992.80	293.24	
513655.40	5402991.60	293.21	
513655.36	5402990.20	293.22	
513655.32	5402988.80	293.17	
513655.28	5402987.40	293.09	
513655.19	5402984.50	293.32	
513655.11	5402981.60	293.36	
513655.08	5402980.10	293.24	
513655.03	5402978.70	293.35	
513654.99	5402977.20	293.36	
513654.95	5402975.70	293.37	
513654.91	5402974.20	293.35	
513654.87	5402972.70	293.39	
513654.79	5402969.80	293.39	
513654.75	5402968.30	293.35	
513654.70	5402966.70	293.37	
513654.66	5402965.20	293.40	
513654.57	5402962.10	293.41	
513654.53	5402960.50	293.44	
513654.48	5402959.00	293.48	
513654.43	5402957.40	293.61	
513654.39	5402956.00	293.58	
513654.35	5402954.40	293.67	
513654.30	5402952.80	293.67	
513654.26	5402951.20	293.63	
513654.22	5402949.70	293.70	
513654.13	5402946.60	293.68	
513654.08	5402945.10	293.85	
513654.04	5402943.50	293.86	
513653.99	5402941.90	293.91	
513653.86	5402937.20	293.78	
513653.82	5402935.70	293.85	
513653.72	5402932.50	294.02	
513653.64	5402929.40	293.95	
513653.59	5402927.80	294.04	
513653.55	5402926.40	294.09	
513653.50	5402924.80	294.20	
513653.46	5402923.20	294.22	
513653.41	5402921.60	294.14	
513653.15	5402912.30	294.17	
513653.11	5402910.80	294.14	
513653.07	5402909.30	294.13	
513653.02	5402907.70	294.08	
513652.93	5402904.50	294.26	
513652.94	5402899.80	289.71	
513652.85	5402898.20	291.01	
513652.80	5402896.70	291.24	
513652.76	5402895.20	291.37	
513652.73	5402893.60	290.85	
513652.73	5402892.00	289.42	
513652.66	5402888.80	288.54	
513652.63	5402887.30	288.35	
513652.60	5402885.70	287.69	
513652.59	5402884.00	286.49	
513652.55	5402882.40	286.57	
513652.44	5402879.30	287.27	
513653.15	5402879.10	287.34	
513653.30	5402882.10	286.34	
513653.35	5402883.70	286.65	
513653.38	5402885.30	287.41	
513653.42	5402887.00	288.31	
513653.47	5402888.60	288.55	
513653.52	5402890.20	288.73	
513653.57	5402891.80	289.14	
513653.57	5402893.30	291.03	
513653.63	5402894.80	291.16	
513653.69	5402896.40	291.24	
513653.76	5402898.00	290.82	
513653.85	5402899.60	289.71	
513653.80	5402901.10	293.20	
513653.86	5402902.80	293.30	
513653.89	5402904.20	294.20	
513653.95	5402905.80	294.12	
513654.01	5402907.40	294.13	
513654.07	5402908.90	294.17	
513654.13	5402910.50	294.11	
513654.18	5402912.00	294.23	
513654.48	5402919.80	294.16	
513654.54	5402921.40	294.20	
513654.66	5402924.40	294.18	
513654.72	5402926.00	294.13	
513654.78	5402927.60	294.02	
513654.84	5402929.20	294.13	
513654.90	5402930.60	294.06	
513654.96	5402932.20	294.00	
513655.02	5402933.80	294.01	
513655.08	5402935.30	293.89	
513655.14	5402936.90	293.86	
513655.21	5402938.50	293.79	
513655.32	5402941.60	293.78	
513655.44	5402944.70	293.93	
513655.50	5402946.30	293.87	
513655.62	5402949.30	293.68	
513655.68	5402950.90	293.66	
513655.74	5402952.50	293.86	
513655.93	5402957.30	293.57	
513655.99	5402958.90	293.57	
513656.05	5402960.40	293.53	
513656.11	5402962.00	293.46	
513656.17	5402963.50	293.52	
513656.35	5402968.20	293.44	
513656.41	5402969.80	293.41	
513656.47	5402971.40	293.34	
513656.53	5402973.00	293.42	
513656.59	5402974.60	293.35	
513656.65	5402976.20	293.36	
513656.71	5402977.70	293.40	
513656.78	5402979.30	293.31	
513656.83	5402980.80	293.43	
513656.96	5402984.10	293.32	
513657.01	5402985.60	293.37	
513657.07	5402987.20	293.41	
513657.13	5402988.70	293.38	
513657.19	5402990.00	293.22	
513657.24	5402991.30	293.20	
513657.28	5402992.30	293.25	
513657.31	5402993.10	293.23	
513657.34	5402993.80	293.25	
513657.36	5402994.20	293.24	
513657.38	5402994.50	293.24	
513657.40	5402994.70	293.28	
513657.41	5402994.90	293.30	
513657.42	5402995.00	293.29	
513657.43	5402995.20	293.29	
513657.45	5402995.40	293.21	
513657.46	5402995.50	293.30	
513657.47	5402995.70	293.25	
513657.49	5402995.80	293.23	
513657.51	5402996.10	293.24	
513657.52	5402996.10	293.24	
513657.53	5402996.20	293.26	
513657.54	5402996.30	293.26	
513657.55	5402996.40	293.33	
513657.56	5402996.40	293.29	
513657.57	5402996.40	293.27	
513657.58	5402996.40	293.28	
513657.59	5402996.40	293.28	
513657.59	5402996.20	293.31	
513657.58	5402995.30	293.28	
513657.57	5402994.70	293.28	
513657.54	5402993.80	293.17	
513657.51	5402992.60	293.23	
513657.48	5402991.30	293.18	
513657.39	5402988.50	293.41	
513657.36	5402987.10	293.39	
513657.32	5402985.60	293.34	
513657.27	5402984.20	293.42	
513657.23	5402982.70	293.35	
513657.20	5402981.30	293.37	
513657.15	5402979.80	293.43	
513657.12	5402978.40	293.33	
513657.07	5402976.90	293.43	
513656.99	5402974.00	293.39	
513656.95	5402972.60	293.47	
513656.91	5402971.00	293.36	
513656.86	5402969.50	293.49	
513656.82	5402968.00	293.54	
513656.77	5402966.40	293.63	
513656.73	5402964.90	293.56	
513656.69	5402963.30	293.55	
513656.64	5402961.80	293.52	
513656.55	5402958.80	293.61	
513656.33	5402951.00	293.64	
513656.28	5402949.30	293.79	
513656.24	5402947.90	293.85	
513656.20	5402946.30	293.83	
513656.11	5402943.20	293.73	
513656.07	5402941.70	293.67	
513655.98	5402938.60	293.82	
513655.93	5402937.00	293.89	
513655.89	5402935.50	293.89	
513655.84	5402933.90	294.03	
513655.79	5402932.30	294.17	
513655.65	5402927.60	294.14	
513655.61	5402926.10	294.17	
513655.52	5402922.90	294.32	
513655.47	5402921.40	294.39	
513655.43	5402919.80	294.35	
513655.21	5402912.00	294.15	
513655.17	5402910.50	294.13	
513655.13	5402908.90	294.07	
513655.04	5402905.80	294.24	
513654.99	5402904.30	294.26	
513654.96	5402902.70	293.76	
513654.94	5402901.10	293.10	
513655.01	5402899.50	289.35	
513654.93	5402897.90	290.53	
513654.82	5402894.90	291.29	
513654.77	5402893.30	291.24	
