513632.60	5403197.80	291.30	
513632.54	5403196.30	291.32	
513632.49	5403194.80	291.38	
513632.43	5403193.30	291.28	
513632.27	5403188.70	291.53	
513630.96	5403187.00	291.54	
513631.00	5403188.50	291.48	
513631.04	5403190.00	291.28	
513631.16	5403194.50	291.30	
513631.24	5403197.50	291.33	
513631.27	5403199.00	291.28	
513631.32	5403200.60	291.33	
513631.35	5403202.00	291.34	
513631.39	5403203.60	291.28	
513631.47	5403206.60	291.33	
513631.51	5403208.00	291.36	
513631.55	5403209.60	291.30	
513631.75	5403217.10	291.53	
513631.78	5403218.70	291.18	
513631.82	5403220.20	291.21	
513631.86	5403221.70	291.08	
513631.90	5403223.20	291.03	
513631.94	5403224.80	291.05	
513631.98	5403226.30	290.95	
513632.02	5403227.80	291.00	
513632.06	5403229.30	290.93	
513632.09	5403230.80	290.84	
513632.14	5403232.40	291.07	
513632.22	5403235.40	291.01	
513632.29	5403238.40	290.95	
513632.38	5403241.50	291.07	
513632.41	5403243.10	290.81	
513632.53	5403247.60	290.55	
513632.56	5403248.90	290.42	
513632.59	5403250.10	290.33	
513632.59	5403255.90	289.72	
513632.59	5403256.00	289.66	
513632.58	5403256.00	289.73	
513632.55	5403255.90	289.78	
513632.53	5403255.60	289.73	
513632.51	5403255.20	289.80	
513632.49	5403254.50	289.91	
513632.41	5403252.60	290.09	
513632.37	5403251.40	290.20	
513632.32	5403250.10	290.32	
513632.22	5403247.40	290.47	
513632.03	5403241.90	290.87	
513631.87	5403237.80	291.02	
513631.82	5403236.40	291.01	
513631.77	5403234.90	291.08	
513631.60	5403230.60	290.89	
513631.55	5403229.20	290.90	
513631.50	5403227.80	291.01	
513631.44	5403226.20	291.03	
513631.39	5403224.80	290.98	
513631.33	5403223.20	291.09	
513631.28	5403221.80	291.07	
513631.22	5403220.30	291.07	
513631.17	5403218.70	291.23	
513631.12	5403217.30	291.52	
513631.07	5403215.70	291.96	
513631.02	5403214.30	291.87	
513630.84	5403209.80	291.32	
513630.78	5403208.20	291.32	
513630.73	5403206.80	291.32	
513630.67	5403205.30	291.23	
513630.61	5403203.80	291.24	
513630.56	5403202.30	291.30	
513630.51	5403200.80	291.25	
513630.45	5403199.30	291.34	
513630.39	5403197.80	291.27	
513630.28	5403194.70	291.27	
513630.12	5403190.20	291.38	
513630.06	5403188.70	291.42	
513630.01	5403187.30	291.53	
513628.78	5403188.50	291.44	
513628.85	5403191.50	291.25	
513628.97	5403196.00	291.25	
513629.01	5403197.60	291.20	
513629.05	5403199.10	291.28	
513629.09	5403200.50	291.21	
513629.13	5403202.10	291.19	
513629.21	5403205.10	291.24	
513629.25	5403206.50	291.28	
513629.29	5403208.20	291.27	
513629.33	5403209.70	291.29	
513629.37	5403211.10	291.32	
513629.54	5403217.20	291.85	
513629.61	5403220.30	291.07	
513629.65	5403221.80	291.11	
513629.69	5403223.30	291.01	
513629.73	5403224.80	290.96	
513629.77	5403226.40	290.98	
513629.84	5403229.30	290.89	
513629.88	5403230.90	290.82	
513629.92	5403232.40	290.89	
513630.05	5403237.00	290.97	
513630.08	5403238.50	290.88	
513630.24	5403244.70	290.59	
513630.28	5403246.20	290.47	
513630.31	5403247.60	290.33	
513630.38	5403250.30	290.16	
513630.40	5403251.30	289.99	
513630.42	5403252.20	289.97	
513630.43	5403252.80	289.87	
513630.44	5403253.30	289.79	
513630.44	5403253.70	289.88	
513630.44	5403254.00	289.82	
513630.44	5403254.20	289.89	
513630.44	5403254.50	289.81	
513630.44	5403254.70	289.77	
513630.43	5403254.80	289.78	
513630.43	5403255.40	289.77	
513630.42	5403255.50	289.74	
513630.42	5403255.50	289.79	
513630.41	5403255.70	289.73	
513630.41	5403255.80	289.69	
513630.40	5403255.80	289.76	
513630.40	5403255.90	289.73	
513630.39	5403255.90	289.70	
513630.38	5403256.00	289.72	
513630.36	5403256.00	289.70	
513630.35	5403256.00	289.65	
513630.33	5403255.60	289.68	
513630.31	5403255.20	289.69	
513630.28	5403254.60	289.78	
513630.25	5403253.70	289.85	
513630.21	5403252.70	289.88	
513630.17	5403251.50	290.06	
513630.12	5403250.20	290.13	
513629.92	5403244.80	290.56	
513629.87	5403243.30	290.67	
513629.82	5403242.00	290.70	
513629.72	5403239.20	290.81	
513629.67	5403237.90	290.83	
513629.61	5403236.40	290.93	
513629.45	5403232.10	290.78	
513629.40	5403230.70	290.83	
513629.35	5403229.20	290.95	
513629.29	5403227.70	290.89	
513629.24	5403226.30	290.93	
513629.18	5403224.80	290.96	
513629.13	5403223.30	290.97	
513629.07	5403221.80	291.07	
513629.02	5403220.30	291.12	
513628.96	5403218.80	291.15	
513628.92	5403217.30	291.76	
513628.69	5403211.40	291.20	
513628.63	5403209.80	291.29	
513628.57	5403208.30	291.25	
513628.52	5403206.80	291.23	
513628.46	5403205.30	291.25	
513628.41	5403203.80	291.21	
513628.35	5403202.40	291.23	
513628.24	5403199.30	291.26	
513628.13	5403196.30	291.23	
513627.96	5403191.80	291.15	
513627.91	5403190.30	291.42	
513627.85	5403188.80	291.42	
513626.58	5403188.60	291.42	
513626.62	5403190.20	291.34	
513626.81	5403197.70	291.21	
513626.85	5403199.20	291.11	
513626.89	5403200.80	291.14	
513626.94	5403202.30	291.15	
513626.97	5403203.70	291.14	
513627.05	5403206.80	291.13	
513627.17	5403211.20	291.24	
513627.22	5403212.80	291.44	
513627.38	5403218.90	291.35	
513627.41	5403220.30	291.08	
513627.49	5403223.40	290.96	
513627.53	5403225.00	290.92	
513627.57	5403226.40	290.85	
513627.61	5403227.90	290.87	
513627.69	5403231.00	290.77	
513627.73	5403232.70	290.76	
513627.77	5403234.10	290.82	
513627.85	5403237.20	290.81	
513627.89	5403238.60	290.84	
513627.93	5403240.10	290.80	
513627.97	5403241.70	290.68	
513628.01	5403243.20	290.62	
513628.05	5403244.80	290.55	
513628.09	5403246.40	290.36	
513628.13	5403247.80	290.31	
513628.16	5403249.20	290.23	
513628.19	5403250.40	290.03	
513628.21	5403251.50	289.94	
513628.23	5403252.30	289.84	
513628.24	5403252.90	289.74	
513628.25	5403253.50	289.74	
513628.26	5403254.20	289.78	
513628.25	5403254.40	289.76	
513628.25	5403254.60	289.76	
513628.25	5403254.80	289.76	
513628.25	5403255.00	289.70	
513628.24	5403255.10	289.65	
513628.24	5403255.30	289.76	
513628.24	5403255.40	289.68	
513628.24	5403255.60	289.76	
513628.23	5403255.80	289.69	
513628.23	5403255.80	289.70	
513628.22	5403256.00	289.70	
513628.21	5403256.10	289.72	
513628.20	5403256.10	289.70	
513628.20	5403256.20	289.68	
513628.19	5403256.20	289.70	
513628.18	5403256.20	289.67	
513628.16	5403256.10	289.71	
513628.14	5403255.80	289.66	
513628.12	5403255.30	289.74	
513628.06	5403253.80	289.81	
513627.98	5403251.60	290.19	
513627.93	5403250.30	290.09	
513627.88	5403249.00	290.26	
513627.83	5403247.60	290.28	
513627.78	5403246.30	290.41	
513627.73	5403244.90	290.46	
513627.68	5403243.50	290.49	
513627.58	5403240.80	290.70	
513627.47	5403238.00	290.80	
513627.31	5403233.70	290.77	
513627.26	5403232.30	290.75	
513627.21	5403230.80	290.81	
513627.15	5403229.40	290.85	
513627.10	5403227.80	290.91	
513627.04	5403226.40	290.92	
513626.99	5403225.00	290.94	
513626.93	5403223.40	291.00	
513626.88	5403222.00	291.06	
513626.82	5403220.50	291.04	
513626.77	5403218.90	291.54	
513626.61	5403214.40	291.97	
513626.55	5403212.90	291.36	
513626.49	5403211.50	291.28	
513626.43	5403210.00	291.17	
513626.38	5403208.40	291.14	
513626.32	5403207.00	291.16	
513626.26	5403205.50	291.10	
513626.21	5403204.00	291.07	
513626.15	5403202.50	291.11	
513626.10	5403201.00	291.03	
513626.04	5403199.50	291.03	
513625.71	5403190.40	291.29	
513625.65	5403188.90	291.27	
513624.42	5403190.30	291.28	
513624.46	5403191.80	291.27	
513624.50	5403193.40	291.05	
513624.62	5403197.80	291.11	
513624.66	5403199.40	291.14	
513624.70	5403200.90	291.04	
513624.74	5403202.40	291.14	
513624.78	5403203.80	291.09	
513624.86	5403206.90	291.17	
513624.90	5403208.40	291.09	
513624.94	5403210.00	291.13	
513624.98	5403211.40	291.20	
513625.02	5403212.90	291.15	
513625.07	5403214.40	291.88	
513625.19	5403219.00	291.70	
513625.22	5403220.50	291.06	
513625.26	5403222.00	290.95	
513625.30	5403223.60	290.99	
513625.34	5403225.10	290.88	
513625.38	5403226.60	290.84	
513625.42	5403228.20	290.84	
513625.46	5403229.70	290.79	
513625.50	5403231.20	290.75	
513625.54	5403232.80	290.68	
513625.58	5403234.20	290.72	
513625.62	5403235.80	290.74	
513625.67	5403237.30	290.72	
513625.70	5403238.80	290.67	
513625.75	5403240.30	290.73	
513625.78	5403241.90	290.58	
513625.82	5403243.40	290.44	
513625.87	5403245.00	290.42	
513625.91	5403246.50	290.30	
513625.94	5403248.00	290.20	
513625.98	5403249.30	290.09	
513626.01	5403250.60	290.01	
513626.03	5403251.50	289.90	
513626.05	5403252.50	289.89	
513626.06	5403253.10	289.85	
513626.07	5403253.60	289.76	
513626.07	5403254.30	289.78	
513626.07	5403254.50	289.75	
513626.07	5403254.80	289.76	
513626.07	5403255.00	289.72	
513626.07	5403255.20	289.85	
513626.06	5403255.30	289.76	
513626.06	5403255.50	289.83	
513626.06	5403255.60	289.81	
513626.06	5403255.80	289.78	
513626.05	5403255.90	289.74	
513626.05	5403256.00	289.71	
513626.04	5403256.10	289.68	
513626.03	5403256.10	289.71	
513626.03	5403256.20	289.75	
513626.03	5403256.30	289.73	
513626.02	5403256.30	289.67	
513625.99	5403256.30	289.71	
513625.98	5403256.20	289.67	
513625.96	5403255.90	289.70	
513625.94	5403255.50	289.73	
513625.91	5403254.80	289.68	
513625.88	5403254.00	289.80	
513625.84	5403252.90	289.82	
513625.79	5403251.80	289.91	
513625.75	5403250.50	290.00	
513625.70	5403249.20	290.10	
513625.65	5403247.80	290.19	
513625.60	5403246.50	290.31	
513625.55	5403245.10	290.32	
513625.50	5403243.70	290.40	
513625.45	5403242.30	290.56	
513625.40	5403241.00	290.60	
513625.34	5403239.50	290.61	
513625.29	5403238.20	290.65	
513625.24	5403236.70	290.73	
513625.19	5403235.30	290.72	
513625.13	5403233.90	290.57	
513625.08	5403232.40	290.68	
513624.97	5403229.50	290.84	
513624.92	5403228.00	290.87	
513624.86	5403226.60	290.85	
513624.81	5403225.00	290.91	
513624.75	5403223.60	290.91	
513624.70	5403222.20	290.95	
513624.64	5403220.70	291.07	
513624.59	5403219.10	291.52	
513624.54	5403217.60	291.56	
513624.43	5403214.60	291.74	
513624.37	5403213.20	291.17	
513624.25	5403210.10	291.11	
513624.19	5403208.60	291.13	
513624.14	5403207.10	291.06	
513624.03	5403204.10	291.07	
513623.97	5403202.60	290.96	
513623.91	5403201.10	291.05	
513623.86	5403199.70	291.02	
513623.75	5403196.60	291.10	
513623.63	5403193.50	291.17	
513623.58	5403192.00	291.22	
513623.52	5403190.60	291.23	
513622.30	5403192.10	291.20	
513622.34	5403193.60	291.21	
513622.37	5403195.00	290.97	
513622.46	5403198.10	290.96	
513622.50	5403199.60	291.05	
513622.54	5403201.10	290.97	
513622.58	5403202.70	290.91	
513622.74	5403208.70	291.09	
513622.78	5403210.20	291.08	
513622.83	5403211.70	291.18	
513622.86	5403213.20	291.10	
513622.91	5403214.70	291.21	
513622.99	5403217.70	291.44	
513623.11	5403222.20	290.96	
513623.15	5403223.80	290.90	
513623.19	5403225.30	290.83	
513623.23	5403226.90	290.77	
513623.27	5403228.40	290.80	
513623.31	5403229.80	290.74	
513623.39	5403232.90	290.66	
513623.43	5403234.50	290.56	
513623.47	5403236.00	290.70	
513623.55	5403239.10	290.58	
513623.60	5403240.60	290.59	
513623.63	5403242.10	290.40	
513623.67	5403243.60	290.43	
513623.71	5403245.20	290.31	
513623.76	5403246.80	290.25	
513623.88	5403251.80	290.02	
513623.90	5403252.70	289.89	
513623.91	5403253.30	289.82	
513623.92	5403253.80	289.84	
513623.92	5403254.20	289.78	
513623.93	5403254.60	289.84	
513623.93	5403254.80	289.79	
513623.92	5403255.20	289.86	
513623.92	5403255.40	289.80	
513623.91	5403255.80	289.75	
513623.90	5403256.20	289.77	
513623.90	5403256.30	289.79	
513623.88	5403256.40	289.79	
513623.88	5403256.50	289.75	
513623.87	5403256.50	289.76	
513623.86	5403256.50	289.76	
513623.84	5403256.40	289.80	
513623.82	5403256.10	289.84	
513623.80	5403255.70	289.79	
513623.77	5403255.00	289.82	
513623.73	5403254.20	289.92	
513623.70	5403253.20	289.93	
513623.65	5403252.00	290.04	
513623.60	5403250.70	290.13	
513623.55	5403249.40	290.22	
513623.50	5403248.00	290.31	
513623.40	5403245.20	290.38	
513623.35	5403243.90	290.43	
513623.30	5403242.50	290.48	
513623.25	5403241.10	290.62	
513623.19	5403239.80	290.64	
513623.14	5403238.30	290.63	
513623.09	5403237.00	290.72	
513623.04	5403235.50	290.65	
513622.98	5403234.10	290.61	
513622.93	5403232.70	290.63	
513622.82	5403229.70	290.76	
513622.76	5403228.20	290.74	
513622.71	5403226.80	290.83	
513622.65	5403225.30	290.81	
513622.60	5403223.80	290.85	
513622.54	5403222.30	290.93	
513622.38	5403217.80	291.45	
513622.33	5403216.30	291.59	
513622.27	5403214.80	291.10	
513622.21	5403213.30	291.04	
513622.15	5403211.90	291.08	
513622.09	5403210.30	290.97	
513622.04	5403208.80	290.97	
513621.87	5403204.40	291.00	
513621.81	5403202.80	290.95	
513621.75	5403201.30	290.92	
513621.70	5403199.90	291.03	
513621.64	5403198.30	290.97	
