497671.80	5421230.90	309.75	
497671.65	5421236.60	308.97	
497671.50	5421242.50	308.23	
497671.20	5421254.20	306.93	
497670.67	5421274.90	304.76	
497670.86	5421230.30	309.73	
497670.91	5421227.50	309.90	
497671.59	5421194.40	314.01	
497669.85	5421162.60	315.14	
497669.45	5421178.90	314.44	
497669.00	5421198.20	314.08	
497668.88	5421203.50	314.01	
497667.59	5421252.80	306.93	
497666.05	5421287.50	303.49	
497666.21	5421279.20	304.19	
497666.49	5421265.20	305.59	
497667.91	5421195.60	313.85	
497668.94	5421144.10	318.94	
497669.04	5421138.80	319.23	
497669.24	5421128.20	319.97	
497669.35	5421122.90	320.51	
497669.92	5421093.80	323.15	
497670.02	5421088.60	323.47	
497670.46	5421065.00	324.43	
497668.14	5421086.50	323.63	
497667.69	5421104.90	322.37	
497666.68	5421144.90	318.73	
497665.96	5421172.20	314.50	
497664.12	5421245.50	307.49	
497662.59	5421277.90	304.22	
497662.71	5421272.10	304.80	
497664.19	5421199.70	313.66	
497664.56	5421180.60	315.35	
497665.21	5421148.10	318.44	
497665.31	5421142.80	318.84	
497665.51	5421132.20	319.45	
497666.29	5421092.50	323.23	
497666.63	5421074.20	324.07	
497666.87	5421061.10	324.46	
497664.82	5421072.20	324.11	
497664.19	5421098.40	322.83	
497663.18	5421138.40	319.11	
497662.92	5421149.00	318.24	
497662.65	5421157.50	314.83	
497662.39	5421168.30	314.68	
497660.04	5421261.90	305.56	
497659.82	5421270.70	304.71	
497658.91	5421279.20	303.88	
497659.07	5421271.00	304.75	
497660.73	5421190.10	314.65	
497660.99	5421176.50	315.51	
497661.06	5421171.30	314.72	
497662.04	5421122.90	320.15	
497663.05	5421070.20	324.10	
497661.15	5421073.70	323.87	
497661.09	5421076.20	323.82	
497661.03	5421078.90	323.69	
497659.97	5421121.20	320.18	
497659.83	5421126.50	319.72	
497659.20	5421150.70	316.16	
497658.91	5421161.70	314.78	
497658.62	5421175.20	315.54	
497658.41	5421183.30	314.96	
497658.28	5421188.80	314.68	
497658.15	5421194.30	314.41	
497657.80	5421208.20	313.12	
497657.59	5421216.80	312.61	
497657.10	5421234.30	308.59	
497656.13	5421272.50	304.45	
497656.48	5421219.20	311.14	
497657.15	5421186.20	314.67	
497657.25	5421180.80	315.00	
497657.68	5421156.60	314.93	
497657.87	5421148.40	316.83	
